10001,10002,10848.825026102142
10001,10003,11858.44949050755
10001,10004,5863.178016768959
10001,10005,5570.230922827237
10001,10006,12947.648780661517
10001,10007,6202.686248570041
10001,10008,12538.035752910604
10001,10009,550.444643653206
10001,10010,11052.594176213554
10001,10011,6323.757965422436
10001,10012,6319.963233040035
10001,10013,15988.780603187028
10001,10014,7510.276395783384
10001,10015,12839.701308696891
10001,10016,12529.425026744108
10001,10017,7685.637625258555
10002,10003,1758.221977603209
10002,10004,9288.322673671895
10002,10005,9558.728698430377
10002,10006,2879.4723102518556
10002,10007,9331.933228480713
10002,10008,6723.970313028766
10002,10009,10348.515673298602
10002,10010,1152.6200674181484
10002,10011,9578.07795634252
10002,10012,8169.264265885566
10002,10013,7826.627342489862
10002,10014,7478.252522061054
10002,10015,13539.344863310487
10002,10016,2098.6786931030733
10002,10017,18534.269836942247
10003,10004,8873.427235509964
10003,10005,9196.752384051602
10003,10006,1223.5128285997944
10003,10007,8819.531890666069
10003,10008,5032.4182356109195
10003,10009,11422.309355444648
10003,10010,866.4519161084693
10003,10011,9010.294118031377
10003,10012,7764.597875513458
10003,10013,7881.433270882786
10003,10014,6817.183407323604
10003,10015,11781.12398740878
10003,10016,689.1790777304258
10003,10017,18564.87988399328
10004,10005,357.8654464320214
10004,10006,9266.649729834204
10004,10007,363.4772484321717
10004,10008,6852.416756008766
10004,10009,5981.912625903942
10004,10010,8556.250856037299
10004,10011,612.9822490724935
10004,10012,1125.2748143041783
10004,10013,16642.934334988775
10004,10014,2146.9965946502157
10004,10015,9022.20722831024
10004,10016,9453.491133834086
10004,10017,9805.376092263004
10005,10006,9612.456294860516
10005,10007,637.7678799585644
10005,10008,7191.707882732386
10005,10009,5712.4888526963605
10005,10010,8857.36681155044
10005,10011,776.2353622240851
10005,10012,1432.780658902314
10005,10013,16993.960133682984
10005,10014,2500.5399458931292
10005,10015,9069.783154296287
10005,10016,9785.127781414127
10005,10017,9497.415997230873
10006,10007,9147.305894574567
10006,10008,4290.681920090903
10006,10009,12542.577056473585
10006,10010,2088.5427856184333
10006,10011,9290.402745455289
10006,10012,8212.23861946788
10006,10013,7386.063099697656
10006,10014,7129.833469322476
10006,10015,10717.968336223203
10006,10016,813.5246644593852
10006,10017,18040.95083357386
10007,10008,6563.794715520029
10007,10009,6332.9700308862375
10007,10010,8549.660791917442
10007,10011,304.18150506246184
10007,10012,1186.6268376066414
10007,10013,16482.904955121987
10007,10014,2021.1055627729588
10007,10015,8698.487599999586
10007,10016,9377.58181841637
10007,10017,9829.352866286965
10008,10009,12488.28182271893
10008,10010,5595.191558397544
10008,10011,6541.027106928427
10008,10012,6228.912038520196
10008,10013,10156.834509362863
10008,10014,5027.969453809909
10008,10015,6983.373548627809
10008,10016,5035.345356570934
10008,10017,13774.032322974952
10009,10010,10600.977129891764
10009,10011,6481.157144471995
10009,10012,6328.819889835326
10009,10013,15567.62563406326
10009,10014,7484.276106832679
10009,10015,13338.047831733438
10009,10016,12083.751527340984
10009,10017,8186.073654329745
10010,10011,8770.03244208276
10010,10012,7431.847124671992
10010,10013,8329.268733344865
10010,10014,6605.530743290312
10010,10015,12488.346104226066
10010,10016,1484.749282565036
10010,10017,18342.027182085123
10011,10012,1468.4183473672383
10011,10013,16567.80164069182
10011,10014,2193.676411153832
10011,10015,8412.268101970525
10011,10016,9552.374798687539
10011,10017,9621.87556073
10012,10013,15596.221817941729
10012,10014,1227.065988638733
10012,10015,9555.128422320955
10012,10016,8357.70268917922
10012,10017,10927.149804087647
10013,10014,14496.181311023664
10013,10015,11040.532644891777
10013,10016,7259.827364490519
10013,10017,13357.22698669944
10014,10015,9158.726915557858
10014,10016,7361.140116303561
10014,10017,11806.430544055445
10015,10016,11530.232522211556
10015,10017,7429.263958534856
10016,10017,18808.15696950421
